x,y,point_id
0.9994069856562043,-0.029896790169202755,0
0.687626173891662,-0.7260649041092083,1
-0.029896790169202755,-0.9994069856562043,2
-0.7260649041092083,-0.687626173891662,3
-0.9994069856562043,0.029896790169202755,4
-0.687626173891662,0.7260649041092083,5
0.029896790169202755,0.9994069856562043,6
0.7260649041092083,0.687626173891662,7
