x,y,point_id
-0.9994069856562043,0.029896790169202693,0
-0.687626173891662,0.7260649041092083,1
0.9994069856562043,-0.029896790169202693,2
0.687626173891662,-0.7260649041092083,3
-0.029896790169202693,-0.9994069856562043,4
-0.7260649041092083,-0.687626173891662,5
0.029896790169202693,0.9994069856562043,6
0.7260649041092083,0.687626173891662,7
