x,y,point_id
-0.9994069856562043,0.029896790169202877,0
-0.6876261738916619,0.7260649041092084,1
0.029896790169202877,0.9994069856562043,2
0.7260649041092084,0.6876261738916619,3
0.9994069856562043,-0.029896790169202877,4
0.6876261738916619,-0.7260649041092084,5
-0.029896790169202877,-0.9994069856562043,6
-0.7260649041092084,-0.6876261738916619,7
